"A1_S5";"A1_S6";"A2_S6";"A2_S7";"A3_S7";"A3_S8";"E1_S8";"E1_S9";"E1_SG_S15";"E2_S10";"E2_S9";"E2_SG_S16";"E3_SG_S17";"TP1a_S_S6";"TP1a_S14";"TP1a_S16";"TP1b_S_S7";"TP1b_S15";"TP1b_S17";"TP1c_S_S10";"TP2a_S_S8";"TP2a_S16";"TP2a_S18";"TP2b_S_S9";"TP2b_S17";"TP2b_S19";"TP2c_S_S11";"W1_S10";"W1_S11";"W1_SG_S12";"W2_S11";"W2_S13";"W2_SG_S13";"W3_SG_S14";"WA3_S12";"WA3_S14";"WE_S13";"WE_S15";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"3";"16";"0";"3";"5";"1";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Alteromonadales";"Shewanellaceae";"Ferrimonas";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Alteromonadales";"Shewanellaceae";"Ferrimonas"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"11";"0";"0";"0";"0";"0";"0";"0";"1";"1";"5";"0";"0";"0";"0";"8";"3";"0";"1";"1";"0";"0";"0";"0";"0";"0";"Bacteria";"Verrucomicrobiota";"Verrucomicrobiae";"Verrucomicrobiales";"Rubritaleaceae";"Rubritalea";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Rubritaleaceae";"Rubritalea"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"4";"0";"0";"21";"1";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"Bacteria";"Firmicutes";"Clostridia";"Peptostreptococcales-Tissierellales";"Peptostreptococcaceae";"Terrisporobacter";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptostreptococcaceae";"Terrisporobacter"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Myxococcota";"Polyangia";"Polyangiales";"Sandaracinaceae";NA;"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Myxococcales";"Sandaracinaceae";NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"0";"1";"0";"0";"0";"0";"0";"11";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Planctomycetota";"Planctomycetes";"Planctomycetales";"Rubinisphaeraceae";NA;"Bacteria";"Planctomycetes";"Planctomycetacia";"Planctomycetales";NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"5";"0";"0";"0";"0";"0";"2";"2";"4";"0";"2";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Actinobacteriota";"Thermoleophilia";"Gaiellales";NA;NA;"Bacteria";"Actinobacteria";"Thermoleophilia";"Gaiellales";NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"5";"0";"0";"0";"0";"0";"0";"0";"9";"0";"0";"15";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";NA;NA;NA;NA;NA;"Bacteria";NA;NA;NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"Bacteria";"Patescibacteria";"Gracilibacteria";NA;NA;NA;"Bacteria";"Patescibacteria";"Gracilibacteria";NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"8";"19";"0";"0";"0";"0";"0";"0";"Bacteria";"Bacteroidota";"Bacteroidia";"Flavobacteriales";"Flavobacteriaceae";"Hoppeia";"Bacteria";"Bacteroidetes";"Bacteroidia";"Flavobacteriales";"Flavobacteriaceae";NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"2";"0";"0";"15";"0";"0";"0";"1";"0";"0";"0";"0";"0";"3";"0";"0";"1";"0";"0";"3";"4";"0";"0";"0";"0";"Bacteria";"Bacteroidota";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA;"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"32";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";NA;NA;NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"5";"0";"0";"3";"0";"0";"3";"6";"0";"0";"3";"0";"0";"1";"0";"0";"2";"0";"0";"1";"1";"0";"0";"0";"0";"Bacteria";"Firmicutes";"Clostridia";"Lachnospirales";"Lachnospiraceae";"Lachnospiraceae_NK4A136_group";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Lachnospiraceae";"Lachnospiraceae_NK4A136_group"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"14";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"0";"0";"Archaea";"Crenarchaeota";"Bathyarchaeia";NA;NA;NA;"Archaea";"Crenarchaeota";"Bathyarchaeia";NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"2";"0";"0";"4";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"12";"0";"0";"0";"0";"Archaea";"Nanoarchaeota";"Nanoarchaeia";"Woesearchaeales";"SCGC_AAA011-D5";NA;"Archaea";NA;NA;NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"3";"0";"0";"0";"10";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0";"0";"3";"6";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Mitochondria";NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Mitochondria";NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"1";"8";"19";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Bacteroidota";"Bacteroidia";"Chitinophagales";"Saprospiraceae";"Rubidimonas";"Bacteria";"Bacteroidetes";"Bacteroidia";"Chitinophagales";"Saprospiraceae";"Rubidimonas"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"11";"0";"0";"0";"0";"0";"0";"19";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Acidobacteriota";"Thermoanaerobaculia";"Thermoanaerobaculales";"Thermoanaerobaculaceae";"Subgroup_10";"Bacteria";"Acidobacteria";"Thermoanaerobaculia";"Thermoanaerobaculales";"Thermoanaerobaculaceae";"Subgroup_10"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"16";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Chloroflexi";"Anaerolineae";"Caldilineales";"Caldilineaceae";NA;"Bacteria";"Chloroflexi";"Anaerolineae";"Caldilineales";"Caldilineaceae";NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"10";"17";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Micavibrionales";"Micavibrionaceae";NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Micavibrionales";"Micavibrionaceae";NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"30";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"Bacteria";"Acidobacteriota";"Blastocatellia";"Blastocatellales";"Blastocatellaceae";NA;"Bacteria";"Acidobacteria";"Blastocatellia_(Subgroup_4)";"Blastocatellales";"Blastocatellaceae";NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"15";"0";"0";"0";"1";"0";"0";"0";"0";"2";"2";"0";"1";"3";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Rickettsiaceae";NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Rickettsiaceae";NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0";"0";"25";"2";"2";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Bacteria";"Bacteroidota";"Bacteroidia";"Flavobacteriales";"Blattabacteriaceae";NA;"Bacteria";"Bacteroidetes";"Bacteroidia";"Flavobacteriales";"Blattabacteriaceae";NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Bacteroidota";"Bacteroidia";"Cytophagales";"Cyclobacteriaceae";NA;"Bacteria";"Bacteroidetes";"Bacteroidia";"Cytophagales";"Cyclobacteriaceae";NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"33";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Cyanobacteria";"Cyanobacteriia";"Phormidesmiales";"Phormidesmiaceae";NA;"Bacteria";"Cyanobacteria";"Oxyphotobacteria";"Phormidesmiales";"Phormidesmiaceae";NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"Bacteria";"Planctomycetota";"Planctomycetes";"Planctomycetales";"Rubinisphaeraceae";"Planctomicrobium";"Bacteria";"Planctomycetes";"Planctomycetacia";"Planctomycetales";"Rubinisphaeraceae";"Planctomicrobium"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"3";"0";"0";"0";"28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Planctomycetota";"OM190";NA;NA;NA;"Bacteria";"Planctomycetes";"OM190";NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"14";"0";"5";"8";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";NA
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"17";"2";"0";"0";"0";"0";"0";"Bacteria";"Patescibacteria";"Gracilibacteria";"Absconditabacteriales_(SR1)";NA;NA;"Bacteria";"Patescibacteria";"Gracilibacteria";"Absconditabacteriales_(SR1)";NA;NA
"17";"12";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Verrucomicrobiota";"Verrucomicrobiae";"Verrucomicrobiales";"Rubritaleaceae";"Roseibacillus";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Rubritaleaceae";"Roseibacillus"
"15";"13";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Gammaproteobacteria";NA;NA;NA;"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Coxiellales";"Coxiellaceae";"Coxiella"
"15";"16";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Immundisolibacterales";"Immundisolibacteraceae";NA;"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Immundisolibacterales";"Immundisolibacteraceae";NA
"14";"10";"0";"0";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"2";"0";"0";"0";"0";"0";"Archaea";"Nanoarchaeota";"Nanoarchaeia";"Woesearchaeales";NA;NA;"Archaea";"Nanoarchaeaeota";"Woesearchaeia";NA;NA;NA
"12";"17";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";NA;NA;NA;NA;NA;"Bacteria";"Proteobacteria";NA;NA;NA;NA
"11";"16";"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Chloroflexi";"Anaerolineae";"SBR1031";"A4b";NA;"Bacteria";"Chloroflexi";"Anaerolineae";"SBR1031";"A4b";NA
"8";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Desulfobacterota";"Desulfuromonadia";"PB19";NA;NA;"Bacteria";"Proteobacteria";"Deltaproteobacteria";"PB19";NA;NA
"8";"10";"3";"10";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Archaea";"Nanoarchaeota";"Nanoarchaeia";"Woesearchaeales";NA;NA;"Archaea";"Nanoarchaeaeota";"Woesearchaeia";NA;NA;NA
"3";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Tistrellales";"Geminicoccaceae";NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";NA;NA;NA
"3";"4";"8";"9";"5";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";NA;NA;NA;NA;NA;"Bacteria";"Gemmatimonadetes";"Gemmatimonadetes";"Gemmatimonadales";"Gemmatimonadaceae";NA
"3";"2";"3";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"3";"0";"0";"0";"1";"0";"0";"4";"0";"0";"6";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"Bacteria";"Cyanobacteria";"Cyanobacteriia";NA;NA;NA;"Bacteria";"Cyanobacteria";"Oxyphotobacteria";NA;NA;NA
"2";"4";"0";"0";"2";"1";"0";"0";"7";"0";"0";"1";"0";"0";"0";"0";"3";"0";"1";"0";"0";"0";"0";"2";"0";"0";"5";"0";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Oceanospirillales";NA;NA;"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Oceanospirillales";NA;NA
"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"2";"2";"0";"0";"4";"0";"0";"5";"6";"0";"1";"4";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Planctomycetota";"Planctomycetes";"Pirellulales";"Pirellulaceae";"Pir4_lineage";"Bacteria";"Planctomycetes";"Planctomycetacia";"Pirellulales";"Pirellulaceae";"Pir4_lineage"
"1";"1";"2";"2";"1";"1";"0";"0";"3";"0";"0";"0";"0";"16";"0";"0";"0";"0";"0";"0";"1";"0";"0";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Planctomycetota";"OM190";NA;NA;NA;"Bacteria";"Planctomycetes";"OM190";NA;NA;NA
"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"0";"0";"0";"4";"10";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Caulobacterales";"Parvularculaceae";NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Caulobacterales";"Parvularculaceae";NA
"1";"2";"0";"2";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"6";"0";"0";"6";"0";"0";"0";"0";"0";"0";"Bacteria";"Patescibacteria";"Parcubacteria";"Candidatus_Kaiserbacteria";NA;NA;"Bacteria";"Patescibacteria";"Parcubacteria";"Candidatus_Kaiserbacteria";NA;NA
"1";"4";"5";"12";"1";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"5";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Bdellovibrionota";"Bdellovibrionia";"Bdellovibrionales";"Bdellovibrionaceae";"OM27_clade";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Bdellovibrionales";"Bdellovibrionaceae";"OM27_clade"
"1";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"3";"7";"0";"0";"1";"4";"0";"0";"0";"0";"0";"1";"1";"2";"0";"4";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"NB1-j";NA;NA;NA;NA;"Bacteria";"Proteobacteria";"Deltaproteobacteria";"NB1-j";NA;NA
"1";"3";"0";"0";"0";"0";"0";"0";"1";"0";"0";"5";"0";"0";"0";"0";"4";"9";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Acidobacteriota";"Thermoanaerobaculia";"Thermoanaerobaculales";"Thermoanaerobaculaceae";"Subgroup_10";"Bacteria";"Acidobacteria";"Thermoanaerobaculia";"Thermoanaerobaculales";"Thermoanaerobaculaceae";"Subgroup_10"
"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2";"3";"8";"3";"2";"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Gammaproteobacteria";NA;NA;NA;"Bacteria";"Proteobacteria";"Gammaproteobacteria";NA;NA;NA
"0";"1";"0";"2";"8";"13";"0";"0";"1";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Arenicellales";"Arenicellaceae";"Arenicella";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Arenicellales";"Arenicellaceae";"Arenicella"
"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"26";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Defluviicoccales";"Defluviicoccaceae";"Defluviicoccus";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodospirillales";"Rhodopirillaceae";"Defluviicoccus"
"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"19";"1";"1";"2";"0";"2";"0";"0";"1";"0";"0";"2";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"Bacteria";"Patescibacteria";"Saccharimonadia";"Saccharimonadales";NA;NA;"Bacteria";"Patescibacteria";"Saccharimonadia";"Saccharimonadales";NA;NA
"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"1";"4";"0";"4";"7";"0";"5";"7";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Stappiaceae";"Pseudovibrio";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Stappiaceae";"Pseudovibrio"
"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"3";"0";"2";"0";"0";"3";"1";"1";"13";"6";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Verrucomicrobiota";"Verrucomicrobiae";"Verrucomicrobiales";"Rubritaleaceae";"Roseibacillus";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Rubritaleaceae";"Roseibacillus"
"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"5";"8";"0";"7";"10";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Micavibrionales";"Micavibrionaceae";NA;"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Micavibrionales";"Micavibrionaceae";NA
"0";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0";"6";"8";"2";"2";"0";"0";"2";"0";"0";"1";"0";"5";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Caulobacterales";"Parvularculaceae";"Marinicaulis";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Caulobacterales";"Parvularculaceae";NA
"0";"0";"0";"0";"0";"0";"1";"0";"6";"0";"0";"7";"0";"1";"0";"1";"1";"1";"1";"0";"5";"0";"0";"0";"0";"2";"0";"0";"0";"3";"2";"1";"0";"0";"0";"0";"0";"0";"Bacteria";"Bdellovibrionota";"Bdellovibrionia";"Bdellovibrionales";"Bdellovibrionaceae";"OM27_clade";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Bdellovibrionales";"Bdellovibrionaceae";"OM27_clade"
"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"8";"5";"4";"0";"0";"1";"0";"0";"0";"2";"10";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Bacteria";"Bacteroidota";"Rhodothermia";"Rhodothermales";"Rhodothermaceae";NA;"Bacteria";"Bacteroidetes";"Rhodothermia";"Rhodothermales";"Rhodothermaceae";NA
"0";"0";"0";"0";"0";"0";"1";"0";"3";"0";"0";"0";"10";"0";"0";"0";"2";"0";"0";"4";"7";"0";"0";"1";"0";"0";"3";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"Bacteria";"Firmicutes";"Negativicutes";"Veillonellales-Selenomonadales";"Sporomusaceae";"Anaeromusa-Anaeroarcus";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Veillonellaceae";"Anaeroarcus"
"0";"0";"0";"0";"0";"0";"0";"0";"16";"0";"0";"0";"5";"0";"0";"1";"0";"1";"2";"2";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Actinobacteriota";"Acidimicrobiia";"Microtrichales";"Microtrichaceae";NA;"Bacteria";"Actinobacteria";"Acidimicrobiia";"Microtrichales";"Microtrichaceae";NA
"0";"0";"0";"0";"0";"0";"0";"0";"11";"0";"0";"9";"10";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";"Tateyamaria";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";NA
"0";"0";"0";"0";"0";"0";"0";"0";"7";"7";"7";"2";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"2";"3";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Bacteria";"Bacteroidota";"Bacteroidia";"Flavobacteriales";"Flavobacteriaceae";NA;"Bacteria";"Bacteroidetes";"Bacteroidia";"Flavobacteriales";"Flavobacteriaceae";"Aureisphaera"
"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"6";"0";"0";"1";"0";"0";"3";"2";"0";"0";"4";"0";"0";"7";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Planctomycetota";"OM190";NA;NA;NA;"Bacteria";"Planctomycetes";"OM190";NA;NA;NA
"0";"0";"0";"0";"0";"0";"0";"0";"6";"8";"6";"3";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Bacteria";"Bacteroidota";"Bacteroidia";"Flavobacteriales";"Flavobacteriaceae";NA;"Bacteria";"Bacteroidetes";"Bacteroidia";"Flavobacteriales";"Flavobacteriaceae";NA
"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"2";"0";"0";"0";"10";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Bacteria";"Proteobacteria";"Gammaproteobacteria";NA;NA;NA;"Bacteria";"Proteobacteria";"Gammaproteobacteria";NA;NA;NA
